action_apraise_recorder,beam_coordinate,beam_head_coordinate,beam_tail_coordinate,box_half_up_coordinate,box_hand_relax_grap,box_up_coordinate,class_name,current_drill_gear,current_drill_gear_coordinate,current_pole_distance_not_in_hole,current_pole_number_in_hole,current_push_pull_gear,current_push_pull_gear_coordinate,hand_box_cloumns_1_coordinate,hand_box_cloumns_3_coordinate,hand_box_unstop_beam_driving_coordinate,hand_coordinate,hand_get_pole_at_beam_coordinate,hand_velocity,machine_angle_H,machine_angle_V,messure_drill,messure_push_pull,messure_water,oil_deep,order_name,order_parameter,pic_box_colum1_pole_number,pic_file,pic_hand_grap_faild,pole_angle_at_machine,pole_angle_at_machine_12colock,pole_angle_at_remote,push_pull_coordinate_begin,push_pull_coordinate_stop,tigger_coordinate_outer,tigger_head_move_coordinate,tigger_head_move_coordinate_middle,tigger_inner_coordinate,tigger_inner_drill_relax,tigger_inner_grap_coordinate,tigger_inner_relax_coordinate,tigger_outer_coordinate,tigger_outer_full_grap_coordinate,tigger_outer_full_open_coordinate,time_,velocity,water_deep,beam_acceleration,hand_acceleration,hand_box_cloumns_2_coordinate
65,27.6,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,640,606,954,2400,0,12,0,0,0.496083662,32,operator_top_forward_manual,,10,,,233,216,217,当前推拉坐标开始,当前推拉坐标终点,,9,10,20,0,85,23,8,100,12,1.68,16.42857143,98,0,0,28
65,27.92857143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,487,550,941,-2800,0,9,0,0,0.285417941,35,operator_top_forward_manual,,7,,,318,216,238,当前推拉坐标开始,当前推拉坐标终点,,9,10,7,0,93,20,23,118,7,1.7,16.42857143,29,0,0,28
65,28.25714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,593,577,956,1350,0,20,0,0,0.362323456,53,operator_top_forward_manual,,3,,,60,124,262,当前推拉坐标开始,当前推拉坐标终点,,11,10,31,0,111,26,6,87,28,1.72,16.42857143,79,0,207500,28
65,28.58571429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,509,575,943,-100,0,-3,0,0,0.538279143,25,operator_top_forward_manual,,0,,,153,226,289,当前推拉坐标开始,当前推拉坐标终点,,11,10,12,0,116,14,3,111,22,1.74,16.42857143,40,0,0,28
65,28.91428571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,518,576,959,50,0,10,0,0,0.220525919,48,operator_top_forward_manual,,5,,,22,90,156,当前推拉坐标开始,当前推拉坐标终点,,8,10,14,0,105,0,23,99,4,1.76,16.42857143,89,0,7500,28
65,29.24285714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,499,455,944,-6050,0,9,0,0,0.543319488,69,operator_top_forward_manual,,8,,,56,154,114,当前推拉坐标开始,当前推拉坐标终点,,11,10,5,0,108,12,10,89,10,1.78,16.42857143,67,0,0,28
65,29.57142857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,527,505,959,2500,0,12,0,0,0.084378899,74,operator_top_forward_manual,,3,,,86,27,100,当前推拉坐标开始,当前推拉坐标终点,,11,10,21,0,108,32,9,98,12,1.8,16.42857143,62,0,427500,28
65,29.9,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,492,457,956,-2400,0,14,0,0,0.815365498,88,operator_top_forward_manual,,7,,,297,352,327,当前推拉坐标开始,当前推拉坐标终点,,8,10,26,0,82,6,23,106,15,1.82,16.42857143,49,0,0,28
65,30.22857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,599,631,953,8700,0,-2,0,0,0.272639111,57,operator_top_forward_manual,,9,,,275,54,89,当前推拉坐标开始,当前推拉坐标终点,,9,10,11,0,117,21,22,81,31,1.84,16.42857143,81,0,555000,28
65,30.55714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,639,507,951,-6200,0,-1,0,0,0.56229425,32,operator_top_forward_manual,,5,,,278,176,11,当前推拉坐标开始,当前推拉坐标终点,,8,10,28,0,101,11,14,98,17,1.86,16.42857143,30,0,0,28
65,30.88571429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,562,501,959,-300,0,18,0,0,0.668125313,51,operator_top_forward_manual,,9,,,301,39,268,当前推拉坐标开始,当前推拉坐标终点,,11,10,24,0,96,17,20,97,13,1.88,16.42857143,30,0,295000,28
65,31.21428571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,458,637,942,6800,0,4,0,0,0.529290994,62,operator_top_forward_manual,,9,,,67,158,243,当前推拉坐标开始,当前推拉坐标终点,,10,10,15,0,103,5,26,81,2,1.9,16.42857143,47,0,355000,28
65,31.54285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,476,580,958,-2850,0,19,0,0,0.622388094,55,operator_top_forward_manual,,2,,,261,153,44,当前推拉坐标开始,当前推拉坐标终点,,10,10,7,0,107,3,6,92,1,1.92,16.42857143,39,0,0,28
65,31.87142857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,479,617,944,1850,0,2,0,0,0.945071678,94,operator_top_forward_manual,,9,,,136,211,262,当前推拉坐标开始,当前推拉坐标终点,,11,10,25,0,86,1,34,93,11,1.94,16.42857143,71,0,235000,28
65,32.2,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,521,616,944,-50,0,11,0,0,0.640027613,46,operator_top_forward_manual,,0,,,152,101,13,当前推拉坐标开始,当前推拉坐标终点,,8,10,11,0,91,2,17,93,19,1.96,16.42857143,87,0,0,28
65,32.52857143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,587,588,954,-1400,0,16,0,0,0.97410522,87,operator_top_forward_manual,,0,,,314,202,12,当前推拉坐标开始,当前推拉坐标终点,,11,10,9,0,80,3,1,85,9,1.98,16.42857143,85,0,0,28
65,32.85714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,597,603,951,750,0,14,0,0,0.406089212,47,operator_top_forward_manual,,2,,,86,46,8,当前推拉坐标开始,当前推拉坐标终点,,8,10,1,0,114,0,7,82,23,2,16.42857143,20,0,107500,28
65,33.18571429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,517,500,944,-5150,0,-2,0,0,0.624141354,53,operator_top_forward_manual,,7,,,313,137,332,当前推拉坐标开始,当前推拉坐标终点,,9,10,13,0,119,21,9,81,31,2.02,16.42857143,58,0,0,28
65,33.51428571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,611,594,940,4700,0,22,0,0,0.226861285,27,operator_top_forward_manual,,0,,,50,267,329,当前推拉坐标开始,当前推拉坐标终点,,9,10,13,0,119,22,32,87,8,2.04,16.42857143,94,0,492500,28
65,33.84285714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,457,502,948,-4600,0,5,0,0,0.024866431,93,operator_top_forward_manual,,0,,,85,27,64,当前推拉坐标开始,当前推拉坐标终点,,8,10,33,0,101,24,0,88,14,2.06,16.42857143,88,0,0,28
65,34.17142857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,566,537,944,1750,0,19,0,0,0.797673117,24,operator_top_forward_manual,,7,,,218,136,163,当前推拉坐标开始,当前推拉坐标终点,,10,10,16,0,119,31,21,96,0,2.08,16.42857143,50,0,317500,28
65,34.5,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,603,593,949,2800,0,14,0,0,0.248754978,94,operator_top_forward_manual,,9,,,124,26,114,当前推拉坐标开始,当前推拉坐标终点,,8,10,32,0,97,0,2,110,28,2.1,16.42857143,89,0,52500,28
65,34.82857143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,624,544,951,-2450,0,6,0,0,0.888468231,71,operator_top_forward_manual,,6,,,323,133,148,当前推拉坐标开始,当前推拉坐标终点,,8,10,10,0,91,15,1,107,9,2.12,16.42857143,69,0,0,28
65,35.15714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,509,478,955,-3300,0,18,0,0,0.776673497,45,operator_top_forward_manual,,9,,,27,210,255,当前推拉坐标开始,当前推拉坐标终点,,11,10,10,0,95,21,13,85,30,2.14,16.42857143,44,0,0,28
65,35.48571429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,526,550,944,3600,0,18,0,0,0.388405301,86,operator_top_forward_manual,,8,,,60,27,34,当前推拉坐标开始,当前推拉坐标终点,,11,10,19,0,84,31,2,110,17,2.16,16.42857143,71,0,345000,28
65,35.81428571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,550,539,942,-550,0,-1,0,0,0.862071936,70,operator_top_forward_manual,,2,,,44,117,175,当前推拉坐标开始,当前推拉坐标终点,,9,10,31,0,87,20,32,113,18,2.18,16.42857143,98,0,0,28
65,36.14285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,570,606,951,3350,0,22,0,0,0.663170489,64,operator_top_forward_manual,,7,,,207,186,46,当前推拉坐标开始,当前推拉坐标终点,,10,10,31,0,107,18,22,115,29,2.2,16.42857143,86,0,195000,28
65,36.47142857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,515,485,955,-6050,0,-3,0,0,0.920838554,73,operator_top_forward_manual,,7,,,164,289,298,当前推拉坐标开始,当前推拉坐标终点,,8,10,9,0,114,4,33,89,20,2.22,16.42857143,88,0,0,28
65,36.8,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,540,556,946,3550,0,6,0,0,0.872908559,82,operator_top_forward_manual,,4,,,5,204,349,当前推拉坐标开始,当前推拉坐标终点,,11,10,16,0,80,14,2,96,7,2.24,16.42857143,34,0,480000,28
65,37.12857143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,537,524,945,-1600,0,2,0,0,0.709129412,38,operator_top_forward_manual,,4,,,143,200,172,当前推拉坐标开始,当前推拉坐标终点,,9,10,10,0,89,20,6,115,32,2.26,16.42857143,80,0,0,28
65,37.45714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,455,636,948,5600,0,-2,0,0,0.339454801,72,operator_top_forward_manual,,2,,,69,79,356,当前推拉坐标开始,当前推拉坐标终点,,10,10,3,0,90,21,16,113,25,2.28,16.42857143,64,0,360000,28
65,37.78571429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,524,472,947,-8200,0,16,0,0,0.363708299,94,operator_top_forward_manual,,9,,,337,340,55,当前推拉坐标开始,当前推拉坐标终点,,10,10,17,0,82,2,3,88,9,2.3,16.42857143,82,0,0,28
65,38.11428571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,578,466,940,-300,0,0,0,0,0.96806149,91,operator_top_forward_manual,,6,,,297,41,172,当前推拉坐标开始,当前推拉坐标终点,,8,10,8,0,90,7,20,112,30,2.32,16.42857143,56,0,395000,28
65,38.44285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,464,499,946,1650,0,20,0,0,0.634592163,31,operator_top_forward_manual,,2,,,306,334,337,当前推拉坐标开始,当前推拉坐标终点,,9,10,29,0,85,30,2,112,18,2.34,16.42857143,83,0,97500,28
65,38.77142857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,649,590,946,4550,0,22,0,0,0.028422195,61,operator_top_forward_manual,,0,,,147,176,133,当前推拉坐标开始,当前推拉坐标终点,,8,10,6,0,104,26,8,88,13,2.36,16.42857143,52,0,145000,28
65,39.1,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,567,520,942,-3500,0,6,0,0,0.207356055,35,operator_top_forward_manual,,2,,,238,268,150,当前推拉坐标开始,当前推拉坐标终点,,8,10,29,0,98,32,33,90,17,2.38,16.42857143,99,0,0,28
65,39.42857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,497,624,948,5200,0,3,0,0,0.897399989,36,operator_top_forward_manual,,1,,,188,356,74,当前推拉坐标开始,当前推拉坐标终点,,9,10,10,0,97,27,5,84,3,2.4,16.42857143,53,0,435000,28
65,39.75714286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,633,579,952,-2250,0,20,0,0,0.837475219,28,operator_top_forward_manual,,8,,,15,8,353,当前推拉坐标开始,当前推拉坐标终点,,10,10,33,0,105,8,20,87,20,2.42,16.42857143,73,0,0,28
65,40.08571429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,548,562,944,-850,0,1,0,0,0.540505266,92,operator_top_forward_manual,,1,,,260,98,264,当前推拉坐标开始,当前推拉坐标终点,,8,10,7,0,95,16,33,103,20,2.44,16.42857143,72,0,70000,28
65,40.41428571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,452,520,953,-2100,0,21,0,0,0.368702968,84,operator_top_forward_manual,,5,,,32,51,253,当前推拉坐标开始,当前推拉坐标终点,,9,10,26,0,83,20,25,98,15,2.46,16.42857143,81,0,0,28
65,40.74285714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,482,489,949,-1550,0,18,0,0,0.13414305,62,operator_top_forward_manual,,4,,,49,51,72,当前推拉坐标开始,当前推拉坐标终点,,10,10,18,0,88,5,29,88,22,2.48,16.42857143,78,0,27500,28
65,41.07142857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,543,502,944,650,0,20,0,0,0.854968359,58,operator_top_forward_manual,,0,,,344,158,315,当前推拉坐标开始,当前推拉坐标终点,,10,10,7,0,109,33,33,114,12,2.5,16.42857143,54,0,110000,28
65,41.4,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,496,562,950,3000,0,-1,0,0,0.463106421,27,operator_top_forward_manual,,7,,,99,327,150,当前推拉坐标开始,当前推拉坐标终点,,9,10,26,0,101,32,4,114,0,2.52,16.42857143,22,0,117500,28
65,41.72857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,460,500,946,-3100,0,10,0,0,0.666584509,60,operator_top_forward_manual,,5,,,231,115,24,当前推拉坐标开始,当前推拉坐标终点,,10,10,24,0,83,13,24,104,23,2.54,16.42857143,89,0,0,28
65,42.05714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,535,518,945,900,0,12,0,0,0.172338187,45,operator_top_forward_manual,,2,,,319,102,207,当前推拉坐标开始,当前推拉坐标终点,,9,10,5,0,119,21,32,110,33,2.56,16.42857143,55,0,200000,28
65,42.38571429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,586,474,956,-2200,0,11,0,0,0.32160434,32,operator_top_forward_manual,,1,,,351,224,230,当前推拉坐标开始,当前推拉坐标终点,,9,10,8,0,97,26,8,92,23,2.58,16.42857143,62,0,0,28
65,42.71428571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,504,560,943,4300,0,15,0,0,0.175943986,28,operator_top_forward_manual,,8,,,149,107,227,当前推拉坐标开始,当前推拉坐标终点,,8,10,12,0,89,31,16,107,32,2.6,16.42857143,98,0,325000,28
65,43.04285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,458,515,948,-2250,0,14,0,0,0.599875731,98,operator_top_forward_manual,,2,,,212,111,243,当前推拉坐标开始,当前推拉坐标终点,,11,10,13,0,86,5,7,91,25,2.62,16.42857143,85,0,0,28
65,43.37142857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,504,509,951,-300,0,20,0,0,0.943073876,86,operator_top_forward_manual,,6,,,115,264,281,当前推拉坐标开始,当前推拉坐标终点,,9,10,33,0,99,3,1,87,13,2.64,16.42857143,99,0,97500,28
65,43.7,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,626,638,944,6450,0,16,0,0,0.061877885,28,operator_top_forward_manual,,2,,,21,73,160,当前推拉坐标开始,当前推拉坐标终点,,10,10,10,0,87,4,18,108,28,2.66,16.42857143,92,0,337500,28
65,44.02857143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,534,580,951,-2900,0,-1,0,0,0.05717651,38,operator_top_forward_manual,,2,,,90,315,212,当前推拉坐标开始,当前推拉坐标终点,,9,10,33,0,101,19,19,92,12,2.68,16.42857143,43,0,0,28
65,44.35714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,538,602,946,1100,0,2,0,0,0.675247784,38,operator_top_forward_manual,,4,,,339,189,308,当前推拉坐标开始,当前推拉坐标终点,,10,10,14,0,80,3,2,104,31,2.7,16.42857143,86,0,200000,28
65,44.68571429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,644,537,946,-3250,0,4,0,0,0.209370946,45,operator_top_forward_manual,,7,,,277,253,288,当前推拉坐标开始,当前推拉坐标终点,,9,10,26,0,80,21,9,99,1,2.72,16.42857143,91,0,0,28
65,45.01428571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,456,474,940,-3150,0,22,0,0,0.702313329,87,operator_top_forward_manual,,5,,,198,170,292,当前推拉坐标开始,当前推拉坐标终点,,8,10,11,0,111,21,29,112,30,2.74,16.42857143,94,0,5000,28
65,45.34285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,534,547,947,3650,0,14,0,0,0.823031759,93,operator_top_forward_manual,,4,,,263,347,197,当前推拉坐标开始,当前推拉坐标终点,,9,10,33,0,96,15,9,87,10,2.76,16.42857143,78,0,340000,28
65,45.67142857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,454,513,950,-1700,0,13,0,0,0.234378179,69,operator_top_forward_manual,,9,,,297,164,275,当前推拉坐标开始,当前推拉坐标终点,,9,10,2,0,104,1,29,99,9,2.78,16.42857143,68,0,0,28
65,46,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,647,606,951,4650,0,2,0,0,0.188732468,64,operator_top_forward_manual,,2,,,238,8,150,当前推拉坐标开始,当前推拉坐标终点,,8,10,18,0,101,12,14,115,15,2.8,16.42857143,27,0,317500,28
65,46.32857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,491,644,947,1900,0,0,0,0,0.651989944,66,operator_top_forward_manual,,8,,,330,268,280,当前推拉坐标开始,当前推拉坐标终点,,9,10,14,0,92,23,6,118,31,2.82,16.42857143,40,0,0,28
65,46.65714286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,617,644,940,0,0,7,0,0,0.297952441,73,operator_top_forward_manual,,7,,,65,50,73,当前推拉坐标开始,当前推拉坐标终点,,9,10,14,0,82,20,28,91,8,2.84,16.42857143,66,0,0,28
65,46.98571429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,482,463,954,-9050,0,3,0,0,0.891936811,33,operator_top_forward_manual,,10,,,130,191,104,当前推拉坐标开始,当前推拉坐标终点,,8,10,18,0,108,32,12,102,10,2.86,16.42857143,74,0,0,28
65,47.31428571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,514,599,952,6800,0,-1,0,0,0.429705364,30,operator_top_forward_manual,,5,,,307,310,21,当前推拉坐标开始,当前推拉坐标终点,,9,10,26,0,95,15,7,90,34,2.88,16.42857143,80,0,792500,28
65,47.64285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,609,645,952,2300,0,17,0,0,0.297371208,38,operator_top_forward_manual,,8,,,109,302,177,当前推拉坐标开始,当前推拉坐标终点,,9,10,23,0,93,2,14,97,18,2.9,16.42857143,40,0,0,28
65,47.97142857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,529,603,949,-2100,0,8,0,0,0.948100202,46,operator_top_forward_manual,,5,,,234,311,33,当前推拉坐标开始,当前推拉坐标终点,,10,10,3,0,92,12,34,80,24,2.92,16.42857143,89,0,0,28
65,48.3,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,614,535,945,-3400,0,22,0,0,0.530959232,40,operator_top_forward_manual,,0,,,191,351,221,当前推拉坐标开始,当前推拉坐标终点,,9,10,16,0,113,16,15,108,6,2.94,16.42857143,48,0,0,28
65,48.62857143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,462,552,940,850,0,17,0,0,0.307433249,44,operator_top_forward_manual,,2,,,229,247,98,当前推拉坐标开始,当前推拉坐标终点,,8,10,3,0,97,25,26,81,9,2.96,16.42857143,75,0,212500,28
65,48.95714286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,583,616,959,3200,0,5,0,0,0.521057758,30,operator_top_forward_manual,,2,,,203,139,155,当前推拉坐标开始,当前推拉坐标终点,,8,10,16,0,108,31,16,109,3,2.98,16.42857143,67,0,117500,28
65,49.28571429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,499,565,954,-2550,0,12,0,0,0.225641308,23,operator_top_forward_manual,,6,,,115,321,338,当前推拉坐标开始,当前推拉坐标终点,,8,10,8,0,95,24,17,95,22,3,16.42857143,79,0,0,28
65,49.61428571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,509,576,948,550,0,7,0,0,0.087042529,23,operator_top_forward_manual,,10,,,310,13,239,当前推拉坐标开始,当前推拉坐标终点,,11,10,8,0,83,9,33,106,29,3.02,16.42857143,46,0,155000,28
65,49.94285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,498,575,952,-50,0,6,0,0,0.6779105,45,operator_top_forward_manual,,4,,,94,104,50,当前推拉坐标开始,当前推拉坐标终点,,9,10,23,0,116,34,33,88,27,3.04,16.42857143,54,0,0,28
65,50.27142857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,539,604,949,1450,0,1,0,0,0.090014295,93,operator_top_forward_manual,,8,,,314,358,243,当前推拉坐标开始,当前推拉坐标终点,,9,10,22,0,116,26,7,119,14,3.06,16.42857143,24,0,75000,28
65,50.6,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,517,593,941,-550,0,8,0,0,0.773048385,66,operator_top_forward_manual,,5,,,132,272,196,当前推拉坐标开始,当前推拉坐标终点,,10,10,34,0,86,23,10,87,32,3.08,16.42857143,26,0,0,28
65,50.92857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,478,543,941,-2500,0,19,0,0,0.994565367,78,operator_top_forward_manual,,5,,,149,125,78,当前推拉坐标开始,当前推拉坐标终点,,9,10,8,0,105,20,9,100,17,3.1,16.42857143,66,0,0,28
65,51.25714286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,518,458,958,-4250,0,17,0,0,0.867847357,95,operator_top_forward_manual,,4,,,173,192,21,当前推拉坐标开始,当前推拉坐标终点,,8,10,24,0,92,0,30,98,20,3.12,16.42857143,85,0,0,28
65,51.58571429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,496,537,943,3950,0,8,0,0,0.210300947,34,operator_top_forward_manual,,8,,,124,293,88,当前推拉坐标开始,当前推拉坐标终点,,8,10,19,0,107,0,14,115,24,3.14,16.42857143,32,0,410000,28
65,51.91428571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,518,466,949,-3550,0,9,0,0,0.088511762,98,operator_top_forward_manual,,0,,,39,218,255,当前推拉坐标开始,当前推拉坐标终点,,8,10,24,0,98,17,15,99,16,3.16,16.42857143,81,0,0,28
65,52.24285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,615,514,947,2400,0,4,0,0,0.891902834,37,operator_top_forward_manual,,3,,,185,80,331,当前推拉坐标开始,当前推拉坐标终点,,10,10,19,0,119,21,8,83,27,3.18,16.42857143,62,0,297500,28
65,52.57142857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,458,451,955,-3150,0,17,0,0,0.730987498,90,operator_top_forward_manual,,0,,,45,116,214,当前推拉坐标开始,当前推拉坐标终点,,10,10,3,0,101,27,17,111,10,3.2,16.42857143,88,0,0,28
65,52.9,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,575,570,957,5950,0,4,0,0,0.9009407,62,operator_top_forward_manual,,8,,,319,169,134,当前推拉坐标开始,当前推拉坐标终点,,10,10,25,0,105,29,14,117,6,3.22,16.42857143,43,0,455000,28
65,53.22857143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,615,613,941,2150,0,-2,0,0,0.763480586,93,operator_top_forward_manual,,5,,,341,107,237,当前推拉坐标开始,当前推拉坐标终点,,8,10,14,0,85,27,1,101,29,3.24,16.42857143,87,0,0,28
